mention_id,platform,source_name,Brand social media link,text,brand_name,language,sentiment,topic,relevance_score,engagement,product_mentioned,product_id
mention_01073,Facebook,user_3601,https://facebook.com/posts/733035,للأمانة منتجات ايفا ممتازة بس غالية شوية,Eva Cosmetics,ar,positive,price_value,1.0,"{'likes': 79, 'comments': 55, 'shares': 26}",إيفا Micellar Water,EVA-0061
mention_00547,Instagram,user_3207,https://instagram.com/p/760120,ايفا احسن منتجات عناية بالبشرة في مصر,Eva Cosmetics,ar,positive,general_mention,1.0,"{'likes': 140, 'comments': 73}",إيفا Argan Oil Shampoo,EVA-0021
mention_00659,Facebook,user_2091,https://facebook.com/posts/507523,يا جماعة ايفا عاملة sale على الموقع!,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 69, 'comments': 6, 'shares': 14}",إيفا Musk & Jasmine,EVA-0002
mention_01150,Instagram,user_9978,https://instagram.com/p/512900,خسارة فيه الفلوس,Eva Cosmetics,ar,negative,price_value,0.7,"{'likes': 299, 'comments': 36}",إيفا Argan Conditioner,EVA-0025
mention_01020,Jumia,user_6292,https://jumia.com/product/EVA-0007/review/mention_01020,"Great product, smells amazing and lasts long",Eva Cosmetics,en,positive,smell_fragrance,0.7,{'helpful_votes': 27},Eva Citrus Fresh,EVA-0007
mention_01178,Facebook,user_7206,https://facebook.com/posts/695130,يا جماعة ايفا عاملة sale على الموقع!,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 182, 'comments': 19, 'shares': 21}",إيفا Dark Spot Corrector,EVA-0019
mention_00960,Jumia,user_2706,https://jumia.com/product/EVA-0066/review/mention_00960,حلو جدا وترطيبه عالي,Eva Cosmetics,ar,positive,moisturizing,0.7,{'helpful_votes': 44},إيفا Peel-Off Mask,EVA-0066
mention_01319,Instagram,user_6388,https://instagram.com/p/324156,ايفا كوزماتيكس عاملة تخفيضات دلوقتي,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 135, 'comments': 1}",إيفا Musk & Jasmine,EVA-0002
mention_00284,Instagram,user_9401,https://instagram.com/p/621433,خفيف جدا ولا له اي اثر,Eva Cosmetics,ar,neutral,general_mention,0.7,"{'likes': 377, 'comments': 39}",إيفا Roll-On Whitening,EVA-0047
mention_00798,Twitter,user_3440,https://twitter.com/user_3440/status/4857962086,Where can I buy Eva products in Dubai?,Eva Cosmetics,en,neutral,general_mention,1.0,"{'likes': 126, 'retweets': 41, 'replies': 27}",Eva Leave-in Conditioner,EVA-0029
mention_00226,Facebook,user_8060,https://facebook.com/posts/240440,مين عندها فكرة عن اسعار ايفا في السعودية؟,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 73, 'comments': 68, 'shares': 0}",إيفا Collagen Boost,EVA-0014
mention_00027,Noon,user_2312,https://noon.com/product/EVA-0066/review/mention_00027,خلاني البشرة تحسس,Eva Cosmetics,ar,positive,general_mention,0.7,{'helpful_votes': 10},إيفا Peel-Off Mask,EVA-0066
mention_00438,Twitter,user_3222,https://twitter.com/user_3222/status/3442428958,بستخدم لوشن ايفا من سنين وبشرتي بقت احسن,Eva Cosmetics,ar,positive,general_mention,1.0,"{'likes': 33, 'retweets': 39, 'replies': 45}",إيفا Natural Soap Olive Oil,EVA-0052
mention_01362,Noon,user_6771,https://noon.com/product/EVA-0056/review/mention_01362,ثبات ضعيف جدا,Eva Cosmetics,ar,neutral,longevity,0.7,{'helpful_votes': 19},إيفا Aloe Vera Soap,EVA-0056
mention_00230,Jumia,user_6456,https://jumia.com/product/EVA-0018/review/mention_00230,منتج ممتاز بستخدمه دايما,Eva Cosmetics,ar,positive,general_mention,0.7,{'helpful_votes': 2},إيفا Acne Treatment,EVA-0018
mention_00038,Twitter,user_7658,https://twitter.com/user_7658/status/4218981849,Eva deodorant caused rash on my skin,Eva Cosmetics,en,negative,skin_reaction,1.0,"{'likes': 349, 'retweets': 31, 'replies': 42}",Eva Spray Deodorant,EVA-0046
mention_00750,Facebook,user_9125,https://facebook.com/posts/889327,يا جماعة ايفا عاملة sale على الموقع!,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 8, 'comments': 43, 'shares': 2}",إيفا Hydrating Gel,EVA-0020
mention_01046,Twitter,user_7131,https://twitter.com/user_7131/status/3732213159,ايفا ولا نيفيا احسن؟,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 406, 'retweets': 24, 'replies': 12}",إيفا 48H Protection,EVA-0049
mention_00470,Instagram,user_4402,https://instagram.com/p/821634,Thank you @evacosmetics for amazing products! 💕,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 174, 'comments': 5}",Eva Clay Mask,EVA-0064
mention_01200,Amazon,user_9376,https://amazon.com/product/EVA-0020/review/mention_01200,خسارة فيه الفلوس,Eva Cosmetics,ar,negative,price_value,0.7,{'helpful_votes': 15},إيفا Hydrating Gel,EVA-0020
mention_01377,Facebook,user_2100,https://facebook.com/posts/100037,Hi everyone! Can someone recommend Eva products for dry skin?,Eva Cosmetics,en,neutral,moisturizing,1.0,"{'likes': 124, 'comments': 79, 'shares': 22}",Eva SPF 30 Sunscreen,EVA-0015
mention_00688,Noon,user_8434,https://noon.com/product/EVA-0061/review/mention_00688,Good value for money,Eva Cosmetics,en,positive,price_value,0.7,{'helpful_votes': 13},Eva Micellar Water,EVA-0061
mention_01289,Instagram,user_2625,https://instagram.com/p/191876,ثبات ضعيف جدا,Eva Cosmetics,ar,neutral,longevity,0.7,"{'likes': 715, 'comments': 87}",إيفا Hand Cream,EVA-0037
mention_00640,Twitter,user_1107,https://twitter.com/user_1107/status/1952996130,Thank you @evacosmetics for amazing products! 💕,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 305, 'retweets': 2, 'replies': 33}",Eva Body Oil,EVA-0039
mention_01215,Facebook,user_4116,https://facebook.com/posts/876696,Honestly Eva products are overpriced for the quality,Eva Cosmetics,en,negative,product_quality,1.0,"{'likes': 74, 'comments': 5, 'shares': 30}",Eva Berry Bliss,EVA-0008
mention_01173,Twitter,user_4698,https://twitter.com/user_4698/status/2175304017,مين جرب شامبو ايفا؟ عايزة رأيكم,Eva Cosmetics,ar,neutral,hair_care,1.0,"{'likes': 185, 'retweets': 42, 'replies': 49}",إيفا Dark Spot Corrector,EVA-0019
mention_01274,Amazon,user_6245,https://amazon.com/product/EVA-0028/review/mention_01274,حلو جدا وترطيبه عالي,Eva Cosmetics,ar,positive,moisturizing,0.7,{'helpful_votes': 30},إيفا Hair Oil,EVA-0028
mention_00801,Jumia,user_5846,https://jumia.com/product/EVA-0046/review/mention_00801,Smell is nice but doesn't last,Eva Cosmetics,en,negative,smell_fragrance,0.7,{'helpful_votes': 13},Eva Spray Deodorant,EVA-0046
mention_00161,Twitter,user_6562,https://twitter.com/user_6562/status/6246612046,بيطري الشعر,Eva Cosmetics,ar,neutral,hair_care,0.7,"{'likes': 205, 'retweets': 67, 'replies': 5}",إيفا Body Scrub,EVA-0040
mention_00957,Amazon,user_6878,https://amazon.com/product/EVA-0003/review/mention_00957,بيطري الشعر وريحته حلوة,Eva Cosmetics,ar,positive,hair_care,0.7,{'helpful_votes': 35},إيفا Rose Garden,EVA-0003
mention_00822,Instagram,user_7628,https://instagram.com/p/623676,بستخدم لوشن ايفا من سنين وبشرتي بقت احسن,Eva Cosmetics,ar,positive,general_mention,1.0,"{'likes': 556, 'comments': 38}",إيفا Vanilla Dream,EVA-0004
mention_01192,Twitter,user_9668,https://twitter.com/user_9668/status/5955149585,جربت كريم ايفا النهاردة والله تحفة 😍,Eva Cosmetics,ar,positive,general_mention,1.0,"{'likes': 51, 'retweets': 55, 'replies': 31}",إيفا Night Cream,EVA-0011
mention_00878,Facebook,user_9821,https://facebook.com/posts/441958,السلام عليكم يا بنات، حابة اسألكم عن كريم ايفا المبيض. حد جربه قبل كده؟,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 78, 'comments': 14, 'shares': 10}",إيفا Rose Garden,EVA-0003
mention_00914,Facebook,user_8388,https://facebook.com/posts/360380,مين عندها فكرة عن اسعار ايفا في السعودية؟,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 37, 'comments': 3, 'shares': 9}",إيفا Strengthening Shampoo,EVA-0031
mention_00153,Noon,user_2864,https://noon.com/product/EVA-0066/review/mention_00153,سعره مناسب وجودته عالية,Eva Cosmetics,ar,neutral,price_value,0.7,{'helpful_votes': 13},إيفا Peel-Off Mask,EVA-0066
mention_01284,Facebook,user_6703,https://facebook.com/posts/319952,يا جماعة ايفا عاملة sale على الموقع!,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 198, 'comments': 21, 'shares': 19}",إيفا Hair Oil,EVA-0028
mention_00510,Twitter,user_9276,https://twitter.com/user_9276/status/5979458346,Eva lotion smell is amazing but doesnt last,Eva Cosmetics,en,positive,smell_fragrance,1.0,"{'likes': 269, 'retweets': 28, 'replies': 11}",Eva Whitening Cream,EVA-0009
mention_01136,Twitter,user_2728,https://twitter.com/user_2728/status/4074187947,حلو جدا وترطيبه عالي,Eva Cosmetics,ar,positive,moisturizing,0.7,"{'likes': 123, 'retweets': 31, 'replies': 13}",إيفا Day Cream,EVA-0012
mention_01179,Facebook,user_8500,https://facebook.com/posts/291999,تحذير! مزيل ايفا عمل حساسية شديدة,Eva Cosmetics,ar,negative,skin_reaction,1.0,"{'likes': 181, 'comments': 31, 'shares': 21}",إيفا Milk Soap,EVA-0054
mention_00104,Amazon,user_9327,https://amazon.com/product/EVA-0025/review/mention_00104,خلاني البشرة تحسس,Eva Cosmetics,ar,positive,general_mention,0.7,{'helpful_votes': 9},إيفا Argan Conditioner,EVA-0025
mention_00587,Noon,user_7866,https://noon.com/product/EVA-0027/review/mention_00587,حلو جدا وترطيبه عالي,Eva Cosmetics,ar,positive,moisturizing,0.7,{'helpful_votes': 31},إيفا Hair Mask,EVA-0027
mention_01243,Facebook,user_2429,https://facebook.com/posts/346617,يا جماعة ايفا عاملة sale على الموقع!,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 183, 'comments': 53, 'shares': 16}",إيفا Leave-in Conditioner,EVA-0029
mention_01144,Jumia,user_4586,https://jumia.com/product/EVA-0038/review/mention_01144,"No effect at all, very light",Eva Cosmetics,en,neutral,general_mention,0.7,{'helpful_votes': 9},Eva Foot Cream,EVA-0038
mention_00054,Twitter,user_7965,https://twitter.com/user_7965/status/1939915527,Just tried Eva cream and OMG my skin is glowing! ✨,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 457, 'retweets': 96, 'replies': 49}",Eva Collagen Boost,EVA-0014
mention_00152,Noon,user_8957,https://noon.com/product/EVA-0055/review/mention_00152,رائحته جميلة جدا وثباته كويس,Eva Cosmetics,ar,positive,longevity,0.7,{'helpful_votes': 17},إيفا Honey Soap,EVA-0055
mention_00404,Twitter,user_3320,https://twitter.com/user_3320/status/4325878813,بستخدم لوشن ايفا من سنين وبشرتي بقت احسن,Eva Cosmetics,ar,positive,general_mention,1.0,"{'likes': 470, 'retweets': 41, 'replies': 3}",إيفا Dark Spot Corrector,EVA-0019
mention_01359,Instagram,user_5725,https://instagram.com/p/215543,Eva products quality went down lately 😞,Eva Cosmetics,en,negative,product_quality,1.0,"{'likes': 453, 'comments': 58}",Eva Roll-On Floral,EVA-0045
mention_00208,Facebook,user_2213,https://facebook.com/posts/574001,Been loyal to Eva for 5 years now!,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 177, 'comments': 62, 'shares': 6}",Eva Acne Treatment,EVA-0018
mention_01327,Twitter,user_7126,https://twitter.com/user_7126/status/1441280475,رائحة جميلة ولكن لايوجد ثبات,Eva Cosmetics,ar,negative,smell_fragrance,0.7,"{'likes': 232, 'retweets': 63, 'replies': 41}",إيفا Face Moisturizer,EVA-0016
mention_01123,Twitter,user_1966,https://twitter.com/user_1966/status/4220863567,للأسف منتجات ايفا مش زي زمان,Eva Cosmetics,ar,negative,general_mention,1.0,"{'likes': 230, 'retweets': 72, 'replies': 13}",إيفا Repair Conditioner,EVA-0026
mention_00009,Noon,user_5119,https://noon.com/product/None/review/mention_00009,خسارة فيه الفلوس,Eva Cosmetics,ar,negative,price_value,0.7,{'helpful_votes': 38},Eva Cosmetics,
mention_01015,Instagram,user_4838,https://instagram.com/p/617795,مالوش اي اثر,Eva Cosmetics,ar,negative,general_mention,0.7,"{'likes': 650, 'comments': 38}",إيفا Leave-in Conditioner,EVA-0029
mention_01061,Jumia,user_4438,https://jumia.com/product/EVA-0030/review/mention_01061,Love the smell and texture,Eva Cosmetics,en,positive,smell_fragrance,0.7,{'helpful_votes': 25},Eva Hair Serum,EVA-0030
mention_00453,Instagram,user_8709,https://instagram.com/p/156284,بيطري الشعر,Eva Cosmetics,ar,neutral,hair_care,0.7,"{'likes': 311, 'comments': 59}",إيفا Face Moisturizer,EVA-0016
mention_00254,Instagram,user_5285,https://instagram.com/p/785436,حد يعرف فين الاقي منتجات ايفا في السعودية؟,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 986, 'comments': 42}",إيفا Musk & Jasmine,EVA-0002
mention_00897,Facebook,user_1916,https://facebook.com/posts/614178,للأمانة منتجات ايفا ممتازة بس غالية شوية,Eva Cosmetics,ar,positive,price_value,1.0,"{'likes': 54, 'comments': 35, 'shares': 14}",إيفا Body Lotion Shea Butter,EVA-0033
mention_01228,Facebook,user_2137,https://facebook.com/posts/250494,للأمانة منتجات ايفا ممتازة بس غالية شوية,Eva Cosmetics,ar,positive,price_value,1.0,"{'likes': 45, 'comments': 50, 'shares': 21}",إيفا Argan Conditioner,EVA-0025
mention_00881,Facebook,user_6952,https://facebook.com/posts/557169,يا جماعة ايفا عاملة sale على الموقع!,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 195, 'comments': 43, 'shares': 5}",إيفا Body Oil,EVA-0039
mention_01323,Facebook,user_4873,https://facebook.com/posts/704413,السلام عليكم يا بنات، حابة اسألكم عن كريم ايفا المبيض. حد جربه قبل كده؟,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 115, 'comments': 21, 'shares': 19}",إيفا Sensitive Skin,EVA-0050
mention_00624,Jumia,user_2128,https://jumia.com/product/EVA-0021/review/mention_00624,ثبات ضعيف جدا,Eva Cosmetics,ar,neutral,longevity,0.7,{'helpful_votes': 17},إيفا Argan Oil Shampoo,EVA-0021
mention_00346,Instagram,user_5090,https://instagram.com/p/253347,Eva customer service is terrible,Eva Cosmetics,en,negative,customer_service,1.0,"{'likes': 897, 'comments': 83}",Eva Eye Cream,EVA-0017
mention_01207,Facebook,user_6956,https://facebook.com/posts/450520,يا جماعة ايفا عاملة sale على الموقع!,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 25, 'comments': 55, 'shares': 5}",إيفا Face Scrub,EVA-0063
mention_00263,Amazon,user_1356,https://amazon.com/product/EVA-0040/review/mention_00263,خلاني البشرة تحسس,Eva Cosmetics,ar,positive,general_mention,0.7,{'helpful_votes': 29},إيفا Body Scrub,EVA-0040
mention_00151,Twitter,user_1861,https://twitter.com/user_1861/status/1668210614,خسارة فيه الفلوس,Eva Cosmetics,ar,negative,price_value,0.7,"{'likes': 166, 'retweets': 99, 'replies': 36}",إيفا Night Cream,EVA-0011
mention_00473,Twitter,user_2635,https://twitter.com/user_2635/status/4492574713,Where can I buy Eva products in Dubai?,Eva Cosmetics,en,neutral,general_mention,1.0,"{'likes': 233, 'retweets': 37, 'replies': 16}",Eva Citrus Fresh,EVA-0007
mention_00641,Instagram,user_3534,https://instagram.com/p/198867,رائحة جميلة ولكن لايوجد ثبات,Eva Cosmetics,ar,negative,smell_fragrance,0.7,"{'likes': 852, 'comments': 35}",إيفا Peel-Off Mask,EVA-0066
mention_01388,Amazon,user_9306,https://amazon.com/product/EVA-0024/review/mention_01388,ثبات ضعيف جدا,Eva Cosmetics,ar,neutral,longevity,0.7,{'helpful_votes': 38},إيفا Volume Shampoo,EVA-0024
mention_01320,Amazon,user_7317,https://amazon.com/product/EVA-0009/review/mention_01320,مالوش اي اثر خفيف جدا,Eva Cosmetics,ar,negative,general_mention,0.7,{'helpful_votes': 14},إيفا Whitening Cream,EVA-0009
mention_00551,Noon,user_5333,https://noon.com/product/EVA-0066/review/mention_00551,Love the smell and texture,Eva Cosmetics,en,positive,smell_fragrance,0.7,{'helpful_votes': 39},Eva Peel-Off Mask,EVA-0066
mention_00929,Instagram,user_8439,https://instagram.com/p/758879,مين جرب شامبو ايفا؟ عايزة رأيكم,Eva Cosmetics,ar,neutral,hair_care,1.0,"{'likes': 481, 'comments': 90}",إيفا Toner,EVA-0062
mention_00489,Twitter,user_9973,https://twitter.com/user_9973/status/7536876169,Where can I buy Eva products in Dubai?,Eva Cosmetics,en,neutral,general_mention,1.0,"{'likes': 1, 'retweets': 43, 'replies': 22}",Eva Foot Cream,EVA-0038
mention_01267,Twitter,user_3113,https://twitter.com/user_3113/status/7188307752,Love it,Eva Cosmetics,en,positive,general_mention,0.7,"{'likes': 20, 'retweets': 46, 'replies': 18}",Eva Charcoal Soap,EVA-0053
mention_01172,Twitter,user_5425,https://twitter.com/user_5425/status/7650193311,توصيل منتجات ايفا متأخر اسبوع كامل,Eva Cosmetics,ar,neutral,customer_service,1.0,"{'likes': 194, 'retweets': 3, 'replies': 38}",إيفا Anti-Aging Serum,EVA-0010
mention_00147,Facebook,user_4705,https://facebook.com/posts/946432,Been loyal to Eva for 5 years now!,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 142, 'comments': 47, 'shares': 3}",Eva Body Butter,EVA-0036
mention_00403,Twitter,user_1011,https://twitter.com/user_1011/status/3637688758,ايفا غالية شوية بس تستاهل,Eva Cosmetics,ar,positive,price_value,1.0,"{'likes': 308, 'retweets': 28, 'replies': 1}",إيفا Toner,EVA-0062
